time,true_dim0,pred_dim0,true_dim1,pred_dim1
0.0,2.243481014357698,2.243481,-0.7489544366089362,-0.7489544
0.035,3.269440933448069,3.278423,-0.6704326011064171,-0.66920257
0.07,4.136618892319095,4.156,-0.5560021684357341,-0.55252945
0.10500000000000001,4.817650078343494,4.822464,-0.411220507204566,-0.40539643
0.14,5.230947107759217,5.179675,-0.2426027544625435,-0.23559658
0.17500000000000002,5.234477125871533,5.17924,-0.0595196056909709,-0.053794503
0.21000000000000002,4.964403791552653,4.9665027,0.1236870937145327,0.12734504
0.24500000000000002,4.45396770335551,4.491338,0.2974412264188754,0.30051982
0.28,3.706624132234397,3.736786,0.4533300960363184,0.45675585
0.31500000000000006,2.729345108670433,2.7834253,0.5830619406645224,0.5863825
0.35000000000000003,1.618328337396275,1.7105638,0.6785890194679873,0.682644
0.385,0.4694557308358033,0.57942307,0.7352305112768569,0.74155223
0.42000000000000004,-0.7041497895689748,-0.5667244,0.7516614618561103,0.76111966
0.45500000000000007,-1.874249172979867,-1.6939666,0.727016219221196,0.740743
0.49000000000000005,-2.975995403060039,-2.7603574,0.6614174981669008,0.6809851
0.525,-3.887237031210058,-3.6959736,0.5572576590597992,0.58385456
0.56,-4.545709984910525,-4.410162,0.4212043629674474,0.45372075
0.5950000000000001,-4.982206979430229,-4.870375,0.2621045134955788,0.29831505
0.6300000000000001,-5.202726520197009,-5.100477,0.0877272692155206,0.12674971
0.665,-5.142684977977398,-5.100075,-0.0943681589913747,-0.052723408
0.7000000000000001,-4.674798699291689,-4.7332225,-0.2743621332205837,-0.23234755
0.7350000000000001,-3.904463289194812,-4.0579243,-0.4379800876957928,-0.39945546
0.77,-2.975089209700998,-3.1908529,-0.5746363028176108,-0.5432221
0.805,-1.930211454287724,-2.1696148,-0.6787644251571461,-0.6569355
0.8400000000000001,-0.7461500595194981,-1.0315183,-0.7463218260572169,-0.73518187
0.8750000000000001,0.4930155677981045,0.17028141,-0.7724370781403986,-0.7735051
0.9100000000000001,1.6819467827943675,1.3675689,-0.7551815332674652,-0.76888293
0.9450000000000001,2.7902528821377666,2.4857264,-0.6963133958696621,-0.7208698
0.9800000000000001,3.774959970962464,3.4696712,-0.5986545449948405,-0.63242185
1.0150000000000001,4.545242733339812,4.2907066,-0.4665309460111543,-0.5091172
1.05,5.023057807497367,4.876529,-0.3074474503442607,-0.35748094
1.0850000000000002,5.156343708124713,5.1353226,-0.1316404270818529,-0.1859756
1.12,5.001829728628822,5.062619,0.048831602702512,-0.005884871
1.155,4.613879667968454,4.798719,0.2238956432045209,0.1709762
1.1900000000000002,3.9772215040733023,4.253773,0.3853814315834165,0.33816332
1.225,3.0964094605551784,3.4512103,0.5245841842259824,0.48599803
1.2600000000000002,2.053197684268216,2.4732747,0.6329585153454136,0.6055936
1.2950000000000002,0.9233174179029016,1.3939116,0.7048204342948009,0.69102407
1.33,-0.2205224356495735,0.2689041,0.7371365439214029,0.7389035
1.3650000000000002,-1.3833538876826474,-0.86188865,0.7294182586736678,0.74764943
1.4000000000000001,-2.495146429171914,-1.9638084,0.6810008726047752,0.7169695
1.435,-3.491845937870087,-2.9887671,0.5936707475837578,0.647772
1.4700000000000002,-4.266984875238601,-3.8588326,0.4714561397583046,0.54259616
1.5050000000000001,-4.786909631874125,-4.4919815,0.3221116691249537,0.40666887
1.54,-5.058180691925687,-4.8798733,0.1545698320093591,0.24835378
1.5750000000000002,-5.089693590951699,-5.0488443,-0.0224664922080399,0.07647732
1.61,-4.807114459785985,-4.96211,-0.2006057678913493,-0.10120477
1.6450000000000002,-4.188918077138959,-4.501607,-0.3688547739838588,-0.27609697
1.6800000000000002,-3.32734866609153,-3.7756808,-0.515466906683723,-0.43518382
1.715,-2.3167191115987342,-2.8740854,-0.6319241099969259,-0.5691497
1.7500000000000002,-1.1886009294846478,-1.8296472,-0.7130092789028819,-0.6718573
1.7850000000000001,0.0093049122029543,-0.683663,-0.7546103114348442,-0.7382166
1.8200000000000003,1.2145266215663664,0.5070425,-0.7542846395077413,-0.76416945
1.8550000000000002,2.348009426042082,1.6721239,-0.711776207752918,-0.7473586
1.8900000000000001,3.3611745591458937,2.7411172,-0.6295958778414453,-0.6882887
1.9250000000000003,4.19121991869034,3.6694243,-0.511954768271339,-0.59074324
1.9600000000000002,4.800533873664195,4.422976,-0.365262071117177,-0.46057174
1.995,5.075258436952767,4.9137063,-0.1972433855389303,-0.3045392
2.0300000000000002,5.013928602570273,5.0635314,-0.0196093402455835,-0.13190356
2.0650000000000004,4.708887631730357,4.9334846,0.155878160844376,0.045461178
2.1,4.176808947415696,4.6006994,0.3206892279549383,0.21762171
2.1350000000000002,3.409495976718937,3.9831111,0.4668775411144878,0.37776572
2.1700000000000004,2.4294018245079982,3.1336815,0.5862099002996505,0.5160495
2.205,1.3284402788142775,2.1329985,0.6712389641574307,0.6245156
2.24,0.1886436178233335,1.049068,0.7177343739159308,0.6980802
2.2750000000000004,-0.9477697158500992,-0.06775391,0.724336900539747,0.7339549
2.31,-2.06398130193338,-1.1802697,0.6911649604849934,0.73096734
2.345,-3.087750116171549,-2.251431,0.6189256149173252,0.68916994
2.3800000000000003,-3.935444256917589,-3.225203,0.510854360851321,0.60989547
2.415,-4.534991114878737,-4.017427,0.373113811859205,0.49636447
2.45,-4.889570434303261,-4.564461,0.2143891228384492,0.35479122
2.4850000000000003,-5.012384643503095,-4.877843,0.0432541576378349,0.1939087
2.5200000000000005,-4.877194742990064,-4.9802933,-0.1321793048847736,0.022142574
